timestamp_jst,timestamp_utc,deviceId,diff_pressure_Pa,1100,1101,1102,1103,1104,1105,1106,1107,1108,1109,1110,1111,1112,1113,1114,1115,1116,1117,1118,1119,1150,1151,1152,1153,1154,1155,1156,1157,serial_number,1202,1204,dp_after_Pa,dp_before_Pa,1210,1212,1214,1216,1218,1220,1222,1224,1226,1228,1230,1232,1234,1236,1238,1240,1242,1244,1246,1248,1250,1252,power_kW_IEM3255,produced_energy_EM1_Wh,1258,1260,1262,1264,1266,1268,1270,1272,1274,1276,1278,1280,1282,1284,1286,1288,1290,1292,1294,1296,1298,1300,1302,1304,1306,1308
2026-07-24T09:00:04.307000+09:00,2026-07-24T00:00:04.307000+00:00,094623,2031.9,1,0,0,0,0,13315,496,13315,0,0,0,0,4651,-28608,10326,6,4480,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.44,1345.56,3377.48,0,56.4,97.3,68.1,39.6,63.5,533.3,51.9,596.7,159.7,164.1,1026.4,359358,5303,12.71,90.6,1500,2.59,1.16,29.9,41,60,24.39,12129090,71258,76.64,3393.22,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,78.75,30,69.26,71.62,58.4,0,0
2026-07-24T09:01:04.398000+09:00,2026-07-24T00:01:04.398000+00:00,094623,2119.5,1,0,0,0,0,13315,495,13315,0,0,0,0,4655,-26560,12374,6,4512,72,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.46,1465.5,3585.01,0,56.6,97.8,68.1,39.7,63.6,531.5,52.3,596.5,161.2,165.7,1056.9,359358,5303,12.82,89.5,1490,2.6,1.16,30.1,39.9,60,23.78,12129094,71258,77.8,3393.22,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,78.84,30,70.05,68.44,58.4,0,0
2026-07-24T09:02:04.494000+09:00,2026-07-24T00:02:04.494000+00:00,094623,2187.0,1,0,0,0,0,13315,498,13315,0,0,0,0,4655,-28608,10326,6,4480,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.49,1426.13,3613.09,0,56.6,98.1,68.2,39.6,63.8,528.6,53.1,603.3,155.7,160,1050.1,359359,5304,12.67,89.3,1500,2.59,1.14,30,39.2,60,24.65,12129098,71258,75.16,3393.22,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,79.38,30,70.95,66.69,58.4,0,0
2026-07-24T09:03:04.587000+09:00,2026-07-24T00:03:04.587000+00:00,094623,2052.7,1,0,0,0,0,13315,495,13315,0,0,0,0,4655,-28608,18518,518,4480,528,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.48,1335.79,3388.47,0,56.6,98.1,68.4,39.7,63.9,532.8,54.4,605.4,154.6,159.6,1038,359359,5304,12.79,90.5,1490,2.6,1.14,29.5,39.9,60,24.54,12129102,71258,75.95,3393.22,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,80.42,30,70.99,70.1,58.4,0,0
2026-07-24T09:04:04.681000+09:00,2026-07-24T00:04:04.681000+00:00,094623,1955.0,1,0,0,0,0,13315,497,13315,0,0,0,0,4651,-28608,10326,6,4480,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.49,1251.56,3206.58,0,56.8,98.3,68.1,39.7,63.8,535.6,54.8,602.7,153.9,158.8,1025.2,359359,5304,12.8,90.9,1500,2.61,1.15,29.4,41.5,60,24.45,12129106,71258,78.07,3393.22,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,80.1,30,71.97,72.63,58.5,0,0
2026-07-24T09:05:04.783000+09:00,2026-07-24T00:05:04.783000+00:00,094623,1986.8,1,0,0,0,0,13315,497,13315,0,0,0,0,4655,-26560,10326,6,4480,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.52,1330.91,3317.67,0,56.9,99,67.8,39.7,63.7,535.1,55.6,600.6,154,158.8,1014.9,359359,5304,12.87,90.6,1500,2.6,1.15,29.4,41.1,60,24.55,12129110,71258,77.97,3393.22,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,79.12,30,75.06,72.94,58.4,0,0
2026-07-24T09:06:04.879000+09:00,2026-07-24T00:06:04.879000+00:00,094623,2000.2,1,0,0,0,0,13315,496,13315,0,0,0,0,4651,-28608,12374,6,4512,72,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.5,1301.61,3301.8,0,56.9,98.9,67.7,39.7,63.7,535,56,600.8,153.2,157.9,1035.1,359359,5304,12.62,89.7,1500,2.6,1.15,29.7,41.4,60,24.16,12129114,71258,76.9,3393.22,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,78.35,30,76.24,70.13,58.5,0,0
2026-07-24T09:07:04.970000+09:00,2026-07-24T00:07:04.970000+00:00,094623,2117.4,1,0,0,0,0,13315,497,13315,0,0,0,0,4651,-28608,10326,6,4480,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.47,1377.3,3494.67,0,56.9,98.3,67.7,39.8,63.7,532.3,55.2,601,153.5,158.1,1047,359359,5304,12.73,89.5,1500,2.59,1.15,29.9,39.9,60,24.55,12129118,71258,76.77,3393.23,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,77.95,30,75.34,68.78,58.4,0,0
2026-07-24T09:08:05.057000+09:00,2026-07-24T00:08:05.057000+00:00,094623,2108.8,1,0,0,0,0,13315,496,13315,0,0,0,0,4655,-26560,18518,6,4481,16,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.46,1369.98,3478.8,0,56.9,98,67.8,39.8,63.9,532.9,58.1,602.7,155.1,160,1044.4,359360,5305,12.81,90,1500,2.59,1.16,29.9,40.4,60,24.32,12129122,71258,76.97,3393.23,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,77.83,30,74.6,69.9,58.5,0,0
2026-07-24T09:09:05.161000+09:00,2026-07-24T00:09:05.161000+00:00,094623,2138.1,1,0,0,0,0,13315,498,13315,0,0,0,0,4651,-28608,10326,6,4480,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.46,1398.05,3536.18,0,56.9,97.7,67.9,39.8,63.9,531.8,54.3,602.6,156.5,161.4,1064.5,359360,5305,12.94,90.4,1500,2.61,1.14,29.6,39.3,60,24.56,12129126,71258,77.08,3393.23,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,77.9,30,73.45,71.58,58.5,0,0
2026-07-24T09:10:05.265000+09:00,2026-07-24T00:10:05.265000+00:00,094623,2136.9,1,0,0,0,0,13315,497,13315,0,0,0,0,4651,-28608,10326,6,4480,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.44,1390.73,3527.63,0,57,97.5,67.9,39.8,64,532.5,54.9,603.2,155.6,160.4,1041.9,359360,5305,12.64,90.6,1500,2.59,1.16,30,40.3,60,24.53,12129131,71258,74.91,3393.23,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,77.76,30,72.28,72.97,58.5,0,0
2026-07-24T09:11:05.353000+09:00,2026-07-24T00:11:05.353000+00:00,094623,2030.7,1,0,0,0,0,13315,496,13315,0,0,0,0,4655,-26560,12374,590,4512,8264,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.45,1288.19,3318.89,0,57.1,97.6,67.9,39.8,64,534.5,55,602.2,155,159.9,1026.1,359360,5305,12.77,89.8,1500,2.6,1.14,29.3,40.5,60,24.22,12129135,71258,77.24,3393.23,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,77.55,30,71.83,70.67,58.5,0,0
2026-07-24T09:12:05.439000+09:00,2026-07-24T00:12:05.439000+00:00,094623,1986.8,1,0,0,0,0,13315,495,13315,0,0,0,0,4655,-28608,10326,6,4480,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.45,1330.91,3317.67,0,57.2,97.6,67.9,39.9,63.9,535.7,55.6,602.8,152.7,157.3,1039.9,359360,5305,12.7,89.8,1500,2.6,1.16,29.6,41.5,60,24.3,12129139,71258,75.52,3393.23,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,77.4,30,71.22,70.3,58.4,0,0
2026-07-24T09:13:05.527000+09:00,2026-07-24T00:13:05.527000+00:00,094623,2116.2,1,0,0,0,0,13315,497,13315,0,0,0,0,4651,-28608,10326,6,4480,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.47,1343.12,3459.27,0,57.2,98.1,68,40,63.9,533,53.6,600.9,151.7,156.2,1064.3,359360,5305,12.42,89.4,1500,2.57,1.16,29.9,40.5,60,24.4,12129143,71258,77.1,3393.23,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,77.65,30,72.47,68.38,58.5,0,0
2026-07-24T09:14:05.615000+09:00,2026-07-24T00:14:05.615000+00:00,094623,2187.0,1,0,0,0,0,13315,497,13315,0,0,0,0,4655,-28608,10390,590,20864,8192,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.49,1365.09,3552.05,0,57.2,98.2,68.1,40,64,532.2,53.5,598.1,154.4,159.2,1043.3,359361,5306,12.82,89.9,1500,2.6,1.16,30.1,40,60,23.83,12129147,71258,76.36,3393.23,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,78.06,30,72.99,69.37,58.5,0,0
2026-07-24T09:15:05.749000+09:00,2026-07-24T00:15:05.749000+00:00,094623,2196.7,1,0,0,0,0,13315,496,13315,0,0,0,0,4651,-28608,10326,6,4480,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.49,1326.03,3522.75,0,57.1,98.3,68.1,40,64.1,531.3,52.7,596.7,155.9,160.8,1037.2,359361,5306,12.69,90.3,1500,2.59,1.15,30,39.8,60,24.49,12129151,71258,77.42,3393.24,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,78.15,30,73.69,70.69,58.5,0,0
2026-07-24T09:16:05.868000+09:00,2026-07-24T00:16:05.868000+00:00,094623,2189.4,1,0,0,0,0,13315,495,13315,0,0,0,0,4655,-28608,12438,6,20896,8,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.48,1307.72,3497.12,0,57.1,98.2,68,40,64.1,532.8,52.8,596.2,156.1,161,1040.5,359361,5306,12.76,90.9,1500,2.59,1.15,30,39.6,60,24.04,12129155,71258,77.14,3393.24,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,77.89,30,73.72,73.38,58.5,0,0
2026-07-24T09:17:05.955000+09:00,2026-07-24T00:17:05.955000+00:00,094623,2090.5,1,0,0,0,0,13315,495,13315,0,0,0,0,4655,-28608,10326,582,4480,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.47,1293.07,3383.59,0,57.1,98.4,68,40.1,64.1,533.8,52.9,596.4,155.1,159.7,1045.1,359361,5306,12.86,89.7,1490,2.58,1.15,29.6,40.4,60,24.48,12129159,71258,79.47,3393.24,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,77.89,30,74.71,70.26,58.5,0,0
2026-07-24T09:18:06.048000+09:00,2026-07-24T00:18:06.048000+00:00,094623,2160.1,1,0,0,0,0,13315,496,13315,0,0,0,0,4655,-26560,10342,6,12676,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.49,1383.4,3543.5,0,57.2,98.5,67.9,40.1,64,533.4,55.9,596.9,155.7,160.4,1038.4,359361,5306,12.74,89.3,1500,2.59,1.16,30,40.1,60,24.32,12129163,71258,76.46,3393.24,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,77.54,30,75.71,68.14,58.5,0,0
2026-07-24T09:19:06.135000+09:00,2026-07-24T00:19:06.135000+00:00,094623,2206.5,1,0,0,0,0,13315,497,13315,0,0,0,0,4651,-28608,10326,6,4480,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.46,1383.4,3589.89,0,57.2,98.3,67.8,40.1,64.1,532,56.4,598.2,156.2,160.9,1057.3,359361,5306,12.69,89.7,1500,2.59,1.15,29.9,39.6,60,24.62,12129167,71258,76.32,3393.24,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,77.15,30,75.81,68.85,58.5,0,0
2026-07-24T09:20:06.227000+09:00,2026-07-24T00:20:06.227000+00:00,094623,2096.6,1,0,0,0,0,13315,497,13315,0,0,0,0,4655,-28608,10326,6,4480,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.48,1326.03,3422.65,0,57.2,97.9,67.9,40.1,64.1,534.3,56.4,605,154.7,159.6,1050.3,359362,5307,12.34,90.5,1500,2.59,1.14,29.5,40,60,24.48,12129171,71258,76.45,3393.24,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,77.24,30,74.63,71.17,58.5,0,0
2026-07-24T09:21:06.323000+09:00,2026-07-24T00:21:06.323000+00:00,094623,2111.3,1,0,0,0,0,13315,497,13315,0,0,0,0,4651,-28608,8278,6,4480,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.47,1421.25,3532.52,0,57.2,97.6,68.1,40.2,64,534.5,55.7,604.6,153.5,158.3,1042.1,359362,5307,12.92,90.8,1510,2.6,1.16,29.8,40.4,60,24.27,12129175,71258,78.86,3393.24,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,77.97,30,73.36,73.3,58.5,0,0
2026-07-24T09:22:06.411000+09:00,2026-07-24T00:22:06.411000+00:00,094623,2300.5,1,0,0,0,0,13315,497,13315,0,0,0,0,4655,-28608,10326,6,4480,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.45,1409.04,3709.52,0,57.1,97.8,68.1,40.2,63.9,531.5,52.9,603.4,155.8,160.8,1028.4,359362,5307,12.88,89.9,1500,2.58,1.15,30.1,39,60,24.58,12129179,71258,78.31,3393.25,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,78.12,30,73.5,71.08,58.5,0,0
2026-07-24T09:23:06.525000+09:00,2026-07-24T00:23:06.525000+00:00,094623,2210.2,1,0,0,0,0,13315,498,13315,0,0,0,0,4651,-28608,10326,6,4480,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.45,1329.69,3539.84,0,57.2,98,68.2,40.2,64.1,532.2,54.4,604.7,155.5,160.6,1039.1,359362,5307,12.79,89.3,1510,2.58,1.14,29.9,39.8,60,24.53,12129183,71258,77.14,3393.25,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,78.65,30,74.09,68.68,58.6,0,0
2026-07-24T09:24:06.612000+09:00,2026-07-24T00:24:06.612000+00:00,094623,2074.6,1,0,0,0,0,13315,497,13315,0,0,0,0,4651,-28608,10326,6,4480,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.46,1172.22,3246.86,0,57.3,97.8,68.2,40.3,64.1,535.4,53.2,603,154.2,159,1044.9,359362,5307,12.71,89.6,1500,2.58,1.15,29.5,41.3,60,24.49,12129188,71258,75.73,3393.25,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,78.83,30,73.3,68.7,58.6,0,0
2026-07-24T09:25:06.711000+09:00,2026-07-24T00:25:06.711000+00:00,094623,2013.6,1,0,0,0,0,13315,497,13315,0,0,0,0,4651,-28608,10326,6,4480,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.47,1203.96,3217.57,0,57.3,97.7,68,40.3,64,536.7,54,602.4,153.2,157.8,1030.4,359362,5307,12.68,90.3,1500,2.59,1.15,29.2,41.3,60,24.57,12129192,71258,76.39,3393.25,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,78.41,30,72.68,70.74,58.6,0,0
2026-07-24T09:26:06.830000+09:00,2026-07-24T00:26:06.830000+00:00,094623,2260.2,1,0,0,0,0,13315,496,13315,0,0,0,0,4651,-28608,18518,518,4480,528,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.47,1404.16,3664.36,0,57.2,97.6,67.9,40.4,63.9,532.1,54.4,600.1,155,159.8,1020.8,359363,5308,12.68,90.5,1500,2.58,1.16,30.2,39.7,60,23.72,12129196,71258,76.97,3393.25,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,77.98,30,71.76,72.2,58.6,0,0
