timestamp_jst,timestamp_utc,deviceId,diff_pressure_Pa,unit_status1,1101,1102,1103,1104,1105,1106,1107,1108,1109,1110,1111,1112,1113,1114,1115,1116,1117,1118,1119,1150,1151,1152,1153,1154,1155,1156,1157,serial_number,1202,circulation_pressure_bar,gas_pressure_before_filter_Pa,gas_pressure_before_engine_Pa,1210,1212,1214,1216,1218,1220,1222,gasifier_top_temp_C,gas_temp_after_gasifier_C,gas_temp_before_filter_primary_C,gas_temp_before_filter_secondary_C,gasifier_throat_temp_C,1234,1236,1238,cooling_circ_temp_in_engine_C,engine,oil_pressure_bar,1246,1248,1250,1252,power_kW_IEM3255,produced_energy_EM1_Wh,1258,1260,1262,1264,throat_temp_high_limit_C,gasifier_top_temp_high_limit_C,gas_temp_after_gasifier_high_limit_C,gas_temp_before_filter_high_limit_C,filter_dp_high_limit_Pa,gas_pressure_before_filter_high_limit_Pa,gas_pressure_before_engine_high_limit_Pa,cooling_circ_temp_high_limit_C,oil_pressure_low_limit_bar,1284,1286,1288,1290,1292,1294,1296,1298,1300,1302,1304,1306,1308
2026-08-15T09:00:52.025000+09:00,2026-08-15T00:00:52.025000+00:00,094623,1512.8,1,0,0,0,0,13380,498,13380,0,0,0,0,4651,-28608,12374,6,5024,72,129,0,0,0,0,2,0,0,0,0,31082107,2018,0.28,519.12,2031.92,0,51,96.2,68.1,36.1,56.4,521.1,49.5,593.6,145.2,147.1,1020.9,362084,2192,12.85,89.7,1500,2.88,1.14,22.8,36.9,60,11.38,12186464,72605,54.1,3412.88,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,62.05,30,55.09,55.32,46,0,0
2026-08-15T09:01:52.119000+09:00,2026-08-15T00:01:52.119000+00:00,094623,2030.4,1,0,0,0,0,13380,493,13380,0,0,0,0,4655,-28608,10326,6,4480,0,129,0,0,0,0,2,0,0,0,0,31082107,2018,0.33,823.08,2853.48,0,50.9,98.2,68,36.1,56.1,514,50.6,592.8,144.1,145.8,1036.5,362084,2192,12.55,91.2,1490,2.8,1.21,27,38.9,60,16.69,12186466,72605,62.55,3412.88,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,65.36,30,63.66,64.03,46,0,0
2026-08-15T09:02:52.221000+09:00,2026-08-15T00:02:52.221000+00:00,094623,1793.6,1,0,0,0,0,13380,500,13380,0,0,0,0,4651,-28608,18518,6,4992,528,129,0,0,0,0,2,0,0,0,0,31082107,2018,0.23,630.21,2423.78,0,51.2,99.5,67.9,36.2,56.4,521.2,50.3,600.6,153.9,156.4,1026.1,362084,2192,12.74,88.6,1500,2.88,1.13,23.8,35.7,60,13.58,12186469,72605,76.18,3412.88,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,62.67,30,66.66,54.84,46,0,0
2026-08-15T09:03:52.337000+09:00,2026-08-15T00:03:52.337000+00:00,094623,1660.5,1,0,0,0,0,13380,518,13380,0,0,0,0,4655,-26560,10390,6,21376,0,129,0,0,0,0,2,0,0,0,0,31082107,2018,0.31,641.19,2301.71,0,51,96.4,68,36.2,56.4,516.4,52.3,594,144.9,146.7,1014.6,362084,2192,12.85,89.7,1560,3.01,1.04,22.5,33.1,60,13.65,12186472,72605,55.11,3412.88,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,62.46,30,55.81,55.7,46,0,0
2026-08-15T09:04:52.439000+09:00,2026-08-15T00:04:52.439000+00:00,094623,2102.7,1,0,0,0,0,13380,494,13380,0,0,0,0,4655,-28608,10326,6,4480,0,129,0,0,0,0,2,0,0,0,0,31082107,2018,0.33,818.2,2920.93,0,50.9,98.2,67.9,36.2,56.1,514.4,50.4,593.4,145,146.7,1015.1,362084,2192,12.84,92,1490,2.8,1.19,28,40.7,60,19.61,12186474,72605,61.42,3412.88,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,66.87,30,65.45,68.3,46,0,0
2026-08-15T09:05:52.543000+09:00,2026-08-15T00:05:52.543000+00:00,094623,1815.6,1,0,0,0,0,13380,499,13380,0,0,0,0,4655,-28608,12438,6,21408,72,129,0,0,0,0,2,0,0,0,0,31082107,2018,0.23,603.35,2418.9,0,51.2,99.6,67.9,36.1,56.5,521,49.4,600.2,155.3,157.9,1026,362085,2193,12.8,88.2,1510,2.88,1.12,23.9,35.7,60,13.95,12186477,72605,79.68,3412.88,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,62.75,30,67.38,53.48,46,0,0
2026-08-15T09:06:52.730000+09:00,2026-08-15T00:06:52.730000+00:00,094623,1672.7,1,0,0,0,0,13380,518,13380,0,0,0,0,4651,-28608,10326,6,4992,0,129,0,0,0,0,2,0,0,0,0,31082107,2018,0.34,712,2384.72,0,51,96.4,68,36.2,56.5,516.3,50,592.6,145.8,147.5,1021.8,362085,2193,12.74,89.9,1550,3.02,1.04,22.5,32.5,60,16.43,12186479,72605,51.17,3412.89,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,62.4,30,55.69,55.77,46,0,0
2026-08-15T09:07:52.819000+09:00,2026-08-15T00:07:52.819000+00:00,094623,2230.9,1,0,0,0,0,13380,494,13380,0,0,0,0,4651,-28608,18534,6,12676,528,129,0,0,0,0,2,0,0,0,0,31082107,2018,0.35,864.59,3095.49,0,51,98.5,68,36.3,56.3,512.5,49.9,595.5,147.6,149.4,1060.3,362085,2193,12.35,92.7,1490,2.81,1.19,28.3,39.4,60,19.2,12186481,72605,60.53,3412.89,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,67.11,30,66.47,70.39,46,0,0
2026-08-15T09:08:52.909000+09:00,2026-08-15T00:08:52.909000+00:00,094623,1827.7,1,0,0,0,0,13380,501,13380,0,0,0,0,4651,-28608,10326,6,4992,0,129,0,0,0,0,2,0,0,0,0,31082107,2018,0.23,598.47,2426.22,0,51.3,99.4,68.2,36.3,56.7,520.1,49.4,602.2,156.2,158.8,1030.1,362085,2193,12.85,88.1,1510,2.9,1.12,23.7,35.3,60,13.5,12186485,72605,79.57,3412.89,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,63.52,30,66.63,53.13,46,0,0
2026-08-15T09:09:52.986000+09:00,2026-08-15T00:09:52.986000+00:00,094623,1471.3,1,0,0,0,0,13380,511,13380,0,0,0,0,4651,-28608,10326,6,4992,0,129,0,0,0,0,2,0,0,0,0,31082107,2018,0.32,587.48,2058.78,0,51,96.5,68.1,36.3,56.6,518.5,50.3,593,145.2,146.8,1013.2,362085,2193,12.74,90,1530,2.98,1.04,21.4,33.1,60,12.69,12186487,72605,50.86,3412.89,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,62.5,30,55.56,55.83,46,0,0
