timestamp_jst,timestamp_utc,deviceId,diff_pressure_Pa,unit_status1,1101,1102,1103,1104,1105,1106,1107,1108,1109,1110,1111,1112,1113,1114,1115,1116,1117,1118,1119,1150,1151,1152,1153,1154,1155,1156,1157,serial_number,1202,circulation_pressure_bar,gas_pressure_before_filter_Pa,gas_pressure_before_engine_Pa,1210,1212,1214,1216,1218,1220,1222,gasifier_top_temp_C,gas_temp_after_gasifier_C,gas_temp_before_filter_primary_C,gas_temp_before_filter_secondary_C,gasifier_throat_temp_C,1234,1236,1238,cooling_circ_temp_in_engine_C,engine,oil_pressure_bar,1246,1248,1250,1252,power_kW_IEM3255,produced_energy_EM1_Wh,1258,1260,1262,1264,throat_temp_high_limit_C,gasifier_top_temp_high_limit_C,gas_temp_after_gasifier_high_limit_C,gas_temp_before_filter_high_limit_C,filter_dp_high_limit_Pa,gas_pressure_before_filter_high_limit_Pa,gas_pressure_before_engine_high_limit_Pa,cooling_circ_temp_high_limit_C,oil_pressure_low_limit_bar,1284,1286,1288,1290,1292,1294,1296,1298,1300,1302,1304,1306,1308
2026-08-01T09:00:06.226000+09:00,2026-08-01T00:00:06.226000+00:00,094623,2228.5,1,0,0,0,0,13348,496,13348,0,0,0,0,4651,-28608,10342,518,12676,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.46,895.11,3123.57,0,53.4,98.8,67.8,37.8,61.4,524.9,51.3,612.1,158.4,159.4,1059.2,360634,742,12.68,88.5,1490,2.61,1.14,29.5,40.5,60,23.75,12158346,71607,76.72,3402.77,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,73.02,30,71.75,62.23,54,0,0
2026-08-01T09:01:06.366000+09:00,2026-08-01T00:01:06.366000+00:00,094623,2307.8,1,0,0,0,0,13348,497,13348,0,0,0,0,4651,-28608,18518,6,4480,528,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.45,1012.3,3320.11,0,53.4,97.5,67.5,37.8,61.7,525.6,50.4,612.6,159.6,160.3,1064,360634,742,12.68,89.1,1500,2.6,1.16,30,40.7,60,24.23,12158350,71607,74,3402.77,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,71.72,30,68.08,62.17,54,0,0
2026-08-01T09:02:06.391000+09:00,2026-08-01T00:02:06.391000+00:00,094623,2478.7,1,0,0,0,0,13348,497,13348,0,0,0,0,4651,-28608,10326,518,4480,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.43,1108.74,3587.45,0,53.5,97.5,67.3,37.8,62,524.3,53.1,614.2,162.7,163.6,1067.5,360634,742,12.92,90,1500,2.6,1.15,30.2,38.9,60,24.06,12158354,71607,72.93,3402.77,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,70.18,30,67.09,64.29,54,0,0
2026-08-01T09:03:06.495000+09:00,2026-08-01T00:03:06.495000+00:00,094623,1735.0,1,0,0,0,0,13348,499,13348,0,0,0,0,4651,-28608,10326,6,4992,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.44,639.97,2374.95,0,53.6,98.6,67.6,37.8,62.2,527.9,50.8,613.6,160.9,161.9,1072.9,360635,743,12.7,90.6,1510,2.66,1.11,23.9,35.5,60,14.12,12158358,71607,74.81,3402.77,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,63.51,30,64,59.89,54,0,0
2026-08-01T09:04:06.590000+09:00,2026-08-01T00:04:06.590000+00:00,094623,1290.6,1,0,0,0,0,13348,518,13348,0,0,0,0,4651,-28608,12374,6,4992,8,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.46,599.69,1890.32,0,53.4,96.6,68.7,37.9,61.8,525,51.9,601.5,146.7,146.8,1020.9,360635,743,12.5,91,1560,2.8,1.05,22.3,35.6,60,16.37,12158360,71607,63.83,3402.77,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,66.78,30,56.61,61.98,54,0,0
2026-08-01T09:05:06.686000+09:00,2026-08-01T00:05:06.686000+00:00,094623,1716.7,1,0,0,0,0,13348,493,13348,0,0,0,0,4651,-28608,10326,518,4480,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.51,796.23,2512.89,0,53.3,98.7,68.6,38,61.1,521.4,53.6,600.6,143.9,144,1025.8,360635,743,12.24,90.9,1490,2.59,1.2,27.9,42.6,60,18.64,12158362,71607,64.56,3402.77,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,71.88,30,66.49,67.72,54,0,0
2026-08-01T09:06:06.794000+09:00,2026-08-01T00:06:06.794000+00:00,094623,2134.5,1,0,0,0,0,13348,497,13348,0,0,0,0,4655,-28608,18518,6,4480,528,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.48,913.42,3047.88,0,53.4,99.1,68,37.9,61.2,524.9,51.4,607.2,155.2,155.9,1025,360635,743,12.8,89.2,1500,2.62,1.14,29.5,41,60,24.39,12158366,71607,75.03,3402.78,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,73.21,30,71.97,65.25,54,0,0
2026-08-01T09:07:06.892000+09:00,2026-08-01T00:07:06.892000+00:00,094623,2147.9,1,0,0,0,0,13348,497,13348,0,0,0,0,4651,-28608,10326,6,4480,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.45,899.99,3047.88,0,53.4,97.9,67.8,37.9,61.4,528.2,50.8,609.2,155.6,156.3,1026.1,360635,743,12.81,88.8,1500,2.6,1.16,29.7,42.1,60,24.49,12158370,71607,74.12,3402.78,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,72.4,30,69.15,62.34,54,0,0
2026-08-01T09:08:06.991000+09:00,2026-08-01T00:08:06.991000+00:00,094623,2416.5,1,0,0,0,0,13348,495,13348,0,0,0,0,4655,-28608,10326,6,4480,0,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.41,1181.98,3598.44,0,53.5,97.3,67.4,37.9,61.6,524.7,52.3,613.5,160.5,161.4,1041.4,360635,743,12.79,89.6,1490,2.59,1.17,30.2,38.9,60,24.57,12158374,71607,73.44,3402.78,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,70.45,30,66.37,63.42,54,0,0
2026-08-01T09:09:07.097000+09:00,2026-08-01T00:09:07.097000+00:00,094623,2445.8,1,0,0,0,0,13348,497,13348,0,0,0,0,4655,-26560,12374,590,4512,8264,129,0,0,0,0,0,0,0,0,0,31082107,2018,0.49,1029.39,3475.14,0,53.6,98.2,67.5,37.9,62,525.5,52.2,613.5,161.8,162.5,1058.4,360636,744,12.88,90,1500,2.6,1.16,30.3,39.8,60,24.52,12158378,71607,74.67,3402.78,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,70.03,30,68.81,64.41,54,0,0
