timestamp_jst,timestamp_utc,deviceId,diff_pressure_Pa,unit_status1,1101,1102,1103,1104,1105,1106,1107,1108,1109,1110,1111,1112,1113,1114,1115,1116,1117,1118,1119,1150,1151,1152,1153,1154,1155,1156,1157,serial_number,1202,circulation_pressure_bar,gas_pressure_before_filter_Pa,gas_pressure_before_engine_Pa,1210,1212,1214,1216,1218,1220,1222,gasifier_top_temp_C,gas_temp_after_gasifier_C,gas_temp_before_filter_primary_C,gas_temp_before_filter_secondary_C,gasifier_throat_temp_C,1234,1236,1238,cooling_circ_temp_in_engine_C,engine,oil_pressure_bar,1246,1248,1250,1252,power_kW_IEM3255,produced_energy_EM1_Wh,1258,1260,1262,1264,throat_temp_high_limit_C,gasifier_top_temp_high_limit_C,gas_temp_after_gasifier_high_limit_C,gas_temp_before_filter_high_limit_C,filter_dp_high_limit_Pa,gas_pressure_before_filter_high_limit_Pa,gas_pressure_before_engine_high_limit_Pa,cooling_circ_temp_high_limit_C,oil_pressure_low_limit_bar,1284,1286,1288,1290,1292,1294,1296,1298,1300,1302,1304,1306,1308
2026-09-07T09:00:51.355000+09:00,2026-09-07T00:00:51.355000+00:00,094623,1732.5,1,0,0,0,0,13478,498,13478,0,0,0,0,4651,-28608,2134,6,4992,0,129,0,16384,0,0,0,0,0,0,0,31082107,2018,0.5,600.91,2333.44,0,50.5,98.5,68.3,32.7,58.2,516.1,61.8,610.3,138.9,141.8,1038.7,366807,6915,12.41,90.3,1500,2.83,1.14,23.6,35.4,65,11.26,12270734,72915,57.39,3444.87,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,61.84,30,59.31,58.66,49.1,0,0
2026-09-07T09:01:51.442000+09:00,2026-09-07T00:01:51.442000+00:00,094623,2775.4,1,0,0,0,0,13478,503,13478,0,0,0,0,4651,-28608,10342,6,13188,0,129,0,16384,0,0,0,0,0,0,0,31082107,2018,0.43,952.48,3727.84,0,50.6,98.2,68.3,32.7,58,512,57.5,614.6,142.6,145.2,1027.3,366807,6915,12.73,90.2,1520,2.79,1.14,30.2,38.8,65,25.07,12270737,72915,68.14,3444.87,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,70.53,30,66.98,67.25,49.2,0,0
2026-09-07T09:02:51.552000+09:00,2026-09-07T00:02:51.552000+00:00,094623,1494.5,1,0,0,0,0,13478,491,13478,0,0,0,0,4651,-28608,10326,6,4992,0,129,0,16384,0,0,0,0,0,0,0,31082107,2018,0.41,440.99,1935.48,0,50.7,97.4,68,32.7,58.1,521.5,55.3,609.9,135.5,138.3,1049.1,366807,6915,12.64,89.5,1470,2.78,1.08,22.1,36.3,65,11.68,12270739,72915,66.65,3444.87,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,61.61,30,57.86,56.34,49.1,0,0
2026-09-07T09:03:51.653000+09:00,2026-09-07T00:03:51.653000+00:00,094623,1636.1,1,0,0,0,0,13478,492,13478,0,0,0,0,4651,-28608,12374,6,5024,8,129,0,16384,0,0,0,0,0,0,0,31082107,2018,0.46,566.73,2202.83,0,50.4,97.9,67.9,32.7,57.7,517.4,57.1,607.7,132.6,135.2,1032.3,366807,6915,12.87,90.5,1470,2.8,1.08,22.3,34,65,11.12,12270741,72915,59.32,3444.87,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,61.27,30,57.04,59.92,49.1,0,0
2026-09-07T09:04:51.739000+09:00,2026-09-07T00:04:51.739000+00:00,094623,2322.4,1,0,0,0,0,13478,501,13478,0,0,0,0,4651,-28608,10326,6,4992,0,129,0,16384,0,0,0,0,0,0,0,31082107,2018,0.41,810.88,3133.33,0,50.6,98.8,67.8,32.7,57.7,516.4,61.4,616.7,142.9,146.3,1067.9,366807,6915,12.86,89.9,1510,2.83,1.1,26.4,35.5,65,19.32,12270744,72915,73.61,3444.87,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,65.21,30,65.58,62.77,49.2,0,0
2026-09-07T09:05:51.838000+09:00,2026-09-07T00:05:51.838000+00:00,094623,1649.5,1,0,0,0,0,13478,504,13478,0,0,0,0,4651,-28608,10326,6,4992,0,129,0,16384,0,0,0,0,0,0,0,31082107,2018,0.45,524,2173.53,0,50.6,96.5,68,32.7,57.9,517.4,58.3,609.7,135.2,138.1,1048.4,366808,6916,12.7,89.9,1500,2.87,1.04,21.9,33.2,65,12.76,12270747,72915,59.9,3444.87,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,61.41,30,53.62,57.85,49.1,0,0
2026-09-07T09:06:51.960000+09:00,2026-09-07T00:06:51.960000+00:00,094623,1969.4,1,0,0,0,0,13478,494,13478,0,0,0,0,4651,-28608,10326,6,4480,0,129,0,16384,0,0,0,0,0,0,0,31082107,2018,0.52,638.75,2608.11,0,50.5,99,68.1,32.7,57.8,515.1,58.7,608,134,136.7,1046.7,366808,6916,12.58,90.6,1490,2.78,1.19,25.9,38.5,65,13.63,12270749,72915,58.64,3444.88,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,63.72,30,62.84,62.28,49.1,0,0
2026-09-07T09:07:52.175000+09:00,2026-09-07T00:07:52.175000+00:00,094623,2255.3,1,0,0,0,0,13478,499,13478,0,0,0,0,4651,-28608,10326,6,4992,0,129,0,16384,0,0,0,0,0,0,0,31082107,2018,0.39,774.25,3029.57,0,50.8,99.9,68,32.7,58.1,514.2,57.1,616.9,145,147.7,1076.4,366808,6916,12.88,89.2,1500,2.84,1.11,25,33.2,65,13.98,12270752,72915,75.15,3444.88,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,63.01,30,66.31,58.12,49.1,0,0
2026-09-07T09:08:52.268000+09:00,2026-09-07T00:08:52.268000+00:00,094623,2199.2,1,0,0,0,0,13478,520,13478,0,0,0,0,4655,-28608,10326,6,4992,528,129,0,16384,0,0,0,0,0,0,0,31082107,2018,0.45,887.78,3086.95,0,50.7,96,68.3,32.7,58.3,507.5,65.9,613.6,139.9,143,1066.5,366808,6916,12.74,90,1560,2.97,1.03,24.5,31.1,65,16.43,12270754,72915,61.75,3444.88,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,64.5,30,54.99,59.99,49.1,0,0
2026-09-07T09:09:52.349000+09:00,2026-09-07T00:09:52.349000+00:00,094623,2277.3,1,0,0,0,0,13478,494,13478,0,0,0,0,4651,-28608,10326,6,4480,0,129,0,16384,0,0,0,0,0,0,0,31082107,2018,0.48,751.06,3028.35,0,50.6,99.2,68.4,32.7,58.2,510.3,62.3,615.7,137.4,140.8,1033.8,366808,6916,12.42,90.5,1490,2.74,1.18,28.5,40.3,65,19.37,12270756,72915,61.39,3444.88,0,1200,400,720,240,4200,7500,8500,102,1.5,6000,0,0,0,0,0,68.92,30,67.58,65.73,49.1,0,0
